n_legal_moves,n_pieces,material_balance,is_endgame,king_in_check,eval_before_cp,eval_volatility,prev_delta_cp,move_number,game_phase,player_to_move,player_rating,prev_was_blunder,is_blunder,is_mistake,quality,delta_cp,move_uci,fen_before,game_id,white_name,black_name,event,game_date,game_result
22,14,0,1,0,85,75.2956838072409,1,108,endgame,black,1500,0,0,0,good,-1,f6e7,8/1r6/1P2pk2/3n2p1/2N1p1Pp/7P/1R3P2/5K2 b - - 6 54,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,14,0,1,0,86,69.67180204358144,-1,109,endgame,white,1500,0,0,0,good,-9,f1g1,8/1r2k3/1P2p3/3n2p1/2N1p1Pp/7P/1R3P2/5K2 w - - 7 55,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,14,0,1,0,77,5.0990195135927845,-9,110,endgame,black,1500,0,0,0,good,-5,e7d7,8/1r2k3/1P2p3/3n2p1/2N1p1Pp/7P/1R3P2/6K1 b - - 8 55,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,14,0,1,0,82,3.1874754901018454,-5,111,endgame,white,1500,0,0,0,good,-48,c4d2,8/1r1k4/1P2p3/3n2p1/2N1p1Pp/7P/1R3P2/6K1 w - - 9 56,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,14,0,1,0,34,19.6509541753066,-48,112,endgame,black,1500,0,0,0,inaccuracy,-72,d5f6,8/1r1k4/1P2p3/3n2p1/4p1Pp/7P/1R1N1P2/6K1 b - - 10 56,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,14,0,1,0,106,23.647410006171924,-72,113,endgame,white,1500,0,0,0,good,-8,b2b5,8/1r1k4/1P2pn2/6p1/4p1Pp/7P/1R1N1P2/6K1 w - - 11 57,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,14,0,1,0,98,25.008798451744937,-8,114,endgame,black,1500,0,0,0,inaccuracy,-58,d7c6,8/1r1k4/1P2pn2/1R4p1/4p1Pp/7P/3N1P2/6K1 b - - 12 57,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,14,0,1,0,156,39.346664407545404,-58,115,endgame,white,1500,0,0,0,good,1,b5g5,8/1r6/1Pk1pn2/1R4p1/4p1Pp/7P/3N1P2/6K1 w - - 13 58,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
21,13,100,1,0,157,45.300772620342805,1,116,endgame,black,1500,0,0,0,good,-15,b7b6,8/1r6/1Pk1pn2/6R1/4p1Pp/7P/3N1P2/6K1 b - - 0 58,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,12,0,1,0,172,29.88243631299162,-15,117,endgame,white,1500,0,0,0,good,-41,g5g6,8/8/1rk1pn2/6R1/4p1Pp/7P/3N1P2/6K1 w - - 0 59,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
24,12,0,1,0,131,25.979992301769453,-41,118,endgame,black,1500,0,0,0,good,9,b6b2,8/8/1rk1pnR1/8/4p1Pp/7P/3N1P2/6K1 b - - 1 59,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,12,0,1,0,122,18.358649187780674,9,119,endgame,white,1500,0,0,0,good,0,g6f6,8/8/2k1pnR1/8/4p1Pp/7P/1r1N1P2/6K1 w - - 2 60,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
19,11,320,1,0,122,20.193068117549647,0,120,endgame,black,1500,0,0,0,good,-11,b2d2,8/8/2k1pR2/8/4p1Pp/7P/1r1N1P2/6K1 b - - 0 60,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,10,0,1,0,133,18.558017135459274,-11,121,endgame,white,1500,0,0,0,good,-19,f6e6,8/8/2k1pR2/8/4p1Pp/7P/3r1P2/6K1 w - - 0 61,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
7,9,100,1,1,114,6.887670143089026,-19,122,endgame,black,1500,0,0,0,good,42,c6d5,8/8/2k1R3/8/4p1Pp/7P/3r1P2/6K1 b - - 0 61,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,9,100,1,0,72,21.181123671797963,42,123,endgame,white,1500,0,0,0,good,-16,e6e8,8/8/4R3/3k4/4p1Pp/7P/3r1P2/6K1 w - - 1 62,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,9,100,1,0,56,29.95730294936445,-16,124,endgame,black,1500,0,0,0,good,14,d2a2,4R3/8/8/3k4/4p1Pp/7P/3r1P2/6K1 b - - 2 62,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,9,100,1,0,42,34.6156034181119,14,125,endgame,white,1500,0,0,0,good,-2,e8d8,4R3/8/8/3k4/4p1Pp/7P/r4P2/6K1 w - - 3 63,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
5,9,100,1,1,40,27.147007201531444,-2,126,endgame,black,1500,0,0,0,good,2,d5e5,3R4/8/8/3k4/4p1Pp/7P/r4P2/6K1 b - - 4 63,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
21,9,100,1,0,38,12.86234815265082,2,127,endgame,white,1500,0,0,0,good,0,d8h8,3R4/8/8/4k3/4p1Pp/7P/r4P2/6K1 w - - 5 64,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
19,9,100,1,0,38,6.7646138101151045,0,128,endgame,black,1500,0,0,0,good,-4,e5f4,7R/8/8/4k3/4p1Pp/7P/r4P2/6K1 b - - 6 64,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,9,100,1,0,42,1.7888543819998317,-4,129,endgame,white,1500,0,0,0,good,-5,h8f8,7R/8/8/8/4pkPp/7P/r4P2/6K1 w - - 7 65,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
2,9,100,1,1,37,1.7888543819998317,-5,130,endgame,black,1500,0,0,0,good,5,f4e5,5R2/8/8/8/4pkPp/7P/r4P2/6K1 b - - 8 65,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
19,9,100,1,0,32,3.2,5,131,endgame,white,1500,0,0,0,good,-32,g4g5,5R2/8/8/4k3/4p1Pp/7P/r4P2/6K1 w - - 9 66,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,9,100,1,0,0,15.236797563792727,-32,132,endgame,black,1500,0,0,0,good,0,a2a6,5R2/8/8/4k1P1/4p2p/7P/r4P2/6K1 b - - 0 66,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
19,9,100,1,0,0,18.4,0,133,endgame,white,1500,0,0,0,good,-2,f8g8,5R2/8/r7/4k1P1/4p2p/7P/5P2/6K1 w - - 1 67,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
21,9,100,1,0,-2,17.315888657530692,-2,134,endgame,black,1500,0,0,0,good,2,e5f5,6R1/8/r7/4k1P1/4p2p/7P/5P2/6K1 b - - 2 67,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
16,9,100,1,0,-4,13.481839637082173,2,135,endgame,white,1500,0,0,0,good,4,g1f1,6R1/8/r7/5kP1/4p2p/7P/5P2/6K1 w - - 3 68,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,9,100,1,0,0,1.5999999999999999,4,136,endgame,black,1500,0,0,0,good,0,a6g6,6R1/8/r7/5kP1/4p2p/7P/5P2/5K2 b - - 4 68,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,9,100,1,0,0,1.5999999999999999,0,137,endgame,white,1500,0,0,0,good,0,g8e8,6R1/8/6r1/5kP1/4p2p/7P/5P2/5K2 w - - 5 69,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,9,100,1,0,0,1.5999999999999999,0,138,endgame,black,1500,0,0,0,good,-9,g6g5,4R3/8/6r1/5kP1/4p2p/7P/5P2/5K2 b - - 6 69,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,8,0,1,0,9,4.2895221179054435,-9,139,endgame,white,1500,0,0,0,good,-9,e8h8,4R3/8/8/5kr1/4p2p/7P/5P2/5K2 w - - 0 70,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,8,0,1,0,0,3.6,-9,140,endgame,black,1500,0,0,0,good,-4,e4e3,7R/8/8/5kr1/4p2p/7P/5P2/5K2 b - - 1 70,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
16,8,0,1,0,4,3.5552777669262356,-4,141,endgame,white,1500,0,0,0,good,-1,f2e3,7R/8/8/5kr1/7p/4p2P/5P2/5K2 w - - 0 71,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,7,100,1,0,3,3.3105890714493698,-1,142,endgame,black,1500,0,0,0,good,0,g5g3,7R/8/8/5kr1/7p/4P2P/8/5K2 b - - 0 71,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,7,100,1,0,3,2.925747767665559,0,143,endgame,white,1500,0,0,0,good,-6,f1f2,7R/8/8/5k2/7p/4P1rP/8/5K2 w - - 1 72,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
16,7,100,1,0,-3,2.5768197453450252,-6,144,endgame,black,1500,0,0,0,good,-3,g3h3,7R/8/8/5k2/7p/4P1rP/5K2/8 b - - 2 72,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,6,0,1,0,0,2.5768197453450252,-3,145,endgame,white,1500,0,0,0,good,0,h8f8,7R/8/8/5k2/7p/4P2r/5K2/8 w - - 0 73,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
6,6,0,1,1,0,2.244994432064365,0,146,endgame,black,1500,0,0,0,good,-1,f5g4,5R2/8/8/5k2/7p/4P2r/5K2/8 b - - 1 73,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,6,0,1,0,1,1.9390719429665317,-1,147,endgame,white,1500,0,0,0,good,1,f8g8,5R2/8/8/8/6kp/4P2r/5K2/8 w - - 2 74,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
2,6,0,1,1,2,1.6733200530681511,1,148,endgame,black,1500,0,0,0,good,2,g4f5,6R1/8/8/8/6kp/4P2r/5K2/8 b - - 3 74,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,6,0,1,0,0,0.7999999999999999,2,149,endgame,white,1500,0,0,0,good,0,g8h8,6R1/8/8/5k2/7p/4P2r/5K2/8 w - - 4 75,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
12,6,0,1,0,0,0.7999999999999999,0,150,endgame,black,1500,0,0,0,good,0,f5g4,7R/8/8/5k2/7p/4P2r/5K2/8 b - - 5 75,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,6,0,1,0,0,0.7999999999999999,0,151,endgame,white,1500,0,0,0,good,-1,e3e4,7R/8/8/8/6kp/4P2r/5K2/8 w - - 6 76,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
11,6,0,1,0,-1,0.9797958971132713,-1,152,endgame,black,1500,0,0,0,good,1,h3h2,7R/8/8/8/4P1kp/7r/5K2/8 b - - 0 76,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
4,6,0,1,1,-2,0.8,1,153,endgame,white,1500,0,0,0,good,2,f2e3,7R/8/8/8/4P1kp/8/5K1r/8 w - - 1 77,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,6,0,1,0,0,0.7999999999999999,2,154,endgame,black,1500,0,0,0,good,1,h2h1,7R/8/8/8/4P1kp/4K3/7r/8 b - - 2 77,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,6,0,1,0,-1,0.7483314773547883,1,155,endgame,white,1500,0,0,0,good,1,h8g8,7R/8/8/8/4P1kp/4K3/8/7r w - - 3 78,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
2,6,0,1,1,0,0.7483314773547883,1,156,endgame,black,1500,0,0,0,good,0,g4h3,6R1/8/8/8/4P1kp/4K3/8/7r b - - 4 78,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,6,0,1,0,0,0.7999999999999999,0,157,endgame,white,1500,0,0,0,good,0,e3f2,6R1/8/8/8/4P2p/4K2k/8/7r w - - 5 79,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
9,6,0,1,0,0,0.4000000000000001,0,158,endgame,black,1500,0,0,0,good,0,h1h2,6R1/8/8/8/4P2p/7k/5K2/7r b - - 6 79,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
6,6,0,1,1,0,0.4000000000000001,0,159,endgame,white,1500,0,0,0,good,0,f2f3,6R1/8/8/8/4P2p/7k/5K1r/8 w - - 7 80,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
8,6,0,1,0,0,0.0,0,160,endgame,black,1500,0,0,0,good,-13,h2a2,6R1/8/8/8/4P2p/5K1k/7r/8 b - - 8 80,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,6,0,1,0,13,5.2,-13,161,endgame,white,1500,0,0,0,good,-3,e4e5,6R1/8/8/8/4P2p/5K1k/r7/8 w - - 9 81,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,6,0,1,0,10,5.71314274283428,-3,162,endgame,black,1500,0,0,0,good,7,a2a3,6R1/8/8/4P3/7p/5K1k/r7/8 b - - 0 81,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
4,6,0,1,1,3,5.344155686354955,7,163,endgame,white,1500,0,0,0,good,-3,f3f4,6R1/8/8/4P3/7p/r4K1k/8/8 w - - 1 82,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,6,0,1,0,0,5.344155686354955,-3,164,endgame,black,1500,0,0,0,good,0,a3a4,6R1/8/8/4P3/5K1p/r6k/8/8 b - - 2 82,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
4,6,0,1,1,0,5.344155686354955,0,165,endgame,white,1500,0,0,0,good,0,f4f5,6R1/8/8/4P3/r4K1p/7k/8/8 w - - 3 83,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,6,0,1,0,0,3.8781438859330635,0,166,endgame,black,1500,0,0,0,good,-1,a4a5,6R1/8/8/4PK2/r6p/7k/8/8 b - - 4 83,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,6,0,1,0,1,1.1661903789690602,-1,167,endgame,white,1500,0,0,0,good,-1,f5f4,6R1/8/8/r3PK2/7p/7k/8/8 w - - 5 84,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
12,6,0,1,0,0,0.4,-1,168,endgame,black,1500,0,0,0,good,0,a5a4,6R1/8/8/r3P3/5K1p/7k/8/8 b - - 6 84,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
4,6,0,1,1,0,0.4000000000000001,0,169,endgame,white,1500,0,0,0,good,0,f4f3,6R1/8/8/4P3/r4K1p/7k/8/8 w - - 7 85,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,6,0,1,0,0,0.4000000000000001,0,170,endgame,black,1500,0,0,0,good,-15,a4a5,6R1/8/8/4P3/r6p/5K1k/8/8 b - - 8 85,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,6,0,1,0,15,5.912698199637793,-15,171,endgame,white,1500,0,0,0,good,-11,e5e6,6R1/8/8/r3P3/7p/5K1k/8/8 w - - 9 86,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,6,0,1,0,4,5.81033561853358,-11,172,endgame,black,1500,0,0,0,good,-30,a5e5,6R1/8/4P3/r7/7p/5K1k/8/8 b - - 0 86,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,6,0,1,0,34,12.924395537122809,-30,173,endgame,white,1500,0,0,0,good,-34,g8g6,6R1/8/4P3/4r3/7p/5K1k/8/8 w - - 1 87,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,6,0,1,0,0,12.924395537122809,-34,174,endgame,black,1500,0,0,0,good,-17,e5f5,8/8/4P1R1/4r3/7p/5K1k/8/8 b - - 2 87,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
3,6,0,1,1,17,11.882760622010357,-17,175,endgame,white,1500,0,0,0,good,12,f3e4,8/8/4P1R1/5r2/7p/5K1k/8/8 w - - 3 88,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,6,0,1,0,29,13.347658970770867,12,176,endgame,black,1500,0,0,0,good,-1,f5f1,8/8/4P1R1/5r2/4K2p/7k/8/8 b - - 4 88,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,6,0,1,0,30,12.37739875741264,-1,177,endgame,white,1500,0,0,0,good,-23,e4e5,8/8/4P1R1/8/4K2p/7k/8/5r2 w - - 5 89,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,6,0,1,0,7,11.84229707446997,-23,178,endgame,black,1500,0,0,0,good,-4,f1e1,8/8/4P1R1/4K3/7p/7k/8/5r2 b - - 6 89,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
6,6,0,1,1,11,9.303762679690406,-4,179,endgame,white,1500,0,0,0,good,-9,e5f4,8/8/4P1R1/4K3/7p/7k/8/4r3 w - - 7 90,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,6,0,1,0,2,11.548160026601641,-9,180,endgame,black,1500,0,0,0,good,1,h3h2,8/8/4P1R1/8/5K1p/7k/8/4r3 b - - 8 90,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,6,0,1,0,1,10.533755265810953,1,181,endgame,white,1500,0,0,0,good,-1,g6h6,8/8/4P1R1/8/5K1p/8/7k/4r3 w - - 9 91,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,6,0,1,0,0,4.166533331199932,-1,182,endgame,black,1500,0,0,0,good,0,h4h3,8/8/4P2R/8/5K1p/8/7k/4r3 b - - 10 91,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
12,6,0,1,0,0,4.166533331199932,0,183,endgame,white,1500,0,0,0,good,0,f4f3,8/8/4P2R/8/5K2/7p/7k/4r3 w - - 0 92,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
14,6,0,1,0,0,0.7999999999999999,0,184,endgame,black,1500,0,0,0,good,0,e1f1,8/8/4P2R/8/8/5K1p/7k/4r3 b - - 1 92,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
4,6,0,1,1,0,0.4000000000000001,0,185,endgame,white,1500,0,0,0,good,-2,f3e2,8/8/4P2R/8/8/5K1p/7k/5r2 w - - 2 93,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,6,0,1,0,-2,0.8,-2,186,endgame,black,1500,0,0,0,good,-1,f1f5,8/8/4P2R/8/8/7p/4K2k/5r2 b - - 3 93,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,6,0,1,0,-1,0.8,-1,187,endgame,white,1500,0,0,0,good,-12,h6h7,8/8/4P2R/5r2/8/7p/4K2k/8 w - - 4 94,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,6,0,1,0,-13,4.955804677345547,-12,188,endgame,black,1500,0,0,0,good,-3,f5e5,8/7R/4P3/5r2/8/7p/4K2k/8 b - - 5 94,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
6,6,0,1,1,-10,5.268775948927796,-3,189,endgame,white,1500,0,0,0,good,-9,e2f2,8/7R/4P3/4r3/8/7p/4K2k/8 w - - 6 95,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
13,6,0,1,0,-19,6.782329983125268,-9,190,endgame,black,1500,0,0,0,good,1,e5f5,8/7R/4P3/4r3/8/7p/5K1k/8 b - - 7 95,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
3,6,0,1,1,-20,6.887670143089026,1,191,endgame,white,1500,0,0,0,good,-3,f2e3,8/7R/4P3/5r2/8/7p/5K1k/8 w - - 8 96,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,6,0,1,0,-23,4.774934554525329,-3,192,endgame,black,1500,0,0,0,good,-9,f5e5,8/7R/4P3/5r2/8/4K2p/7k/8 b - - 9 96,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
6,6,0,1,1,-14,4.621688003316537,-9,193,endgame,white,1500,0,0,0,good,-5,e3f4,8/7R/4P3/4r3/8/4K2p/7k/8 w - - 10 97,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
15,6,0,1,0,-19,2.898275349237888,-5,194,endgame,black,1500,0,0,0,good,-4,e5e6,8/7R/4P3/4r3/5K2/7p/7k/8 b - - 11 97,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
16,5,-100,1,0,-15,3.3105890714493698,-4,195,endgame,white,1500,0,0,0,good,-4,f4g4,8/7R/4r3/8/5K2/7p/7k/8 w - - 0 98,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
17,5,-100,1,0,-19,3.22490309931942,-4,196,endgame,black,1500,0,0,0,good,-7,e6g6,8/7R/4r3/8/6K1/7p/7k/8 b - - 1 98,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
5,5,-100,1,1,-12,2.7856776554368237,-7,197,endgame,white,1500,0,1,1,blunder,-228,g4f5,8/7R/6r1/8/6K1/7p/7k/8 w - - 2 99,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
18,5,-100,1,0,-240,89.53881839738561,-228,198,endgame,black,1500,1,1,1,blunder,-243,g6f6,8/7R/6r1/5K2/8/7p/7k/8 b - - 3 99,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
5,5,-100,1,1,3,92.0013043385799,-243,199,endgame,white,1500,1,0,0,good,-2,f5f6,8/7R/5r2/5K2/8/7p/7k/8 w - - 4 100,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,32,0,0,0,31,0.0,0,1,opening,white,1500,0,0,0,good,13,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
20,32,0,0,0,44,6.5,13,2,opening,black,1500,0,0,0,good,-5,e7e5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
29,32,0,0,0,49,7.586537784494029,-5,3,opening,white,1500,0,0,0,inaccuracy,-63,d2d3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
29,32,0,0,0,-14,24.84451649760969,-63,4,opening,black,1500,0,0,0,good,-1,b8c6,rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
32,32,0,0,0,-13,27.499818181217126,-1,5,opening,white,1500,0,0,0,good,-14,b1c3,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 3,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
31,32,0,0,0,-27,32.021242949017456,-14,6,opening,black,1500,0,0,0,good,-3,f8b4,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2NP4/PPP2PPP/R1BQKBNR b KQkq - 2 3,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
27,32,0,0,0,-24,27.93850389695196,-3,7,opening,white,1500,0,0,0,good,16,g1e2,r1bqk1nr/pppp1ppp/2n5/4p3/1b2P3/2NP4/PPP2PPP/R1BQKBNR w KQkq - 3 4,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
33,32,0,0,0,-8,7.138627319029899,16,8,opening,black,1500,0,0,0,good,-12,d7d5,r1bqk1nr/pppp1ppp/2n5/4p3/1b2P3/2NP4/PPP1NPPP/R1BQKB1R b KQkq - 4 4,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
24,32,0,0,0,4,11.217842929904126,-12,9,opening,white,1500,0,0,0,good,7,e4d5,r1bqk1nr/ppp2ppp/2n5/3pp3/1b2P3/2NP4/PPP1NPPP/R1BQKB1R w KQkq - 0 5,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
41,31,100,0,0,11,14.958609561052123,7,10,opening,black,1500,0,0,0,good,2,d8d5,r1bqk1nr/ppp2ppp/2n5/3Pp3/1b6/2NP4/PPP1NPPP/R1BQKB1R b KQkq - 0 5,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
23,30,0,0,0,9,13.001538370516005,2,11,middlegame,white,1500,0,0,0,good,13,a2a3,r1b1k1nr/ppp2ppp/2n5/3qp3/1b6/2NP4/PPP1NPPP/R1BQKB1R w KQkq - 0 6,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
51,30,0,0,0,22,9.76933979345585,13,12,middlegame,black,1500,0,0,0,good,0,b4c3,r1b1k1nr/ppp2ppp/2n5/3qp3/1b6/P1NP4/1PP1NPPP/R1BQKB1R b KQkq - 0 6,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
4,29,-320,0,1,22,7.227724399837061,0,13,middlegame,white,1500,0,0,0,good,-5,e2c3,r1b1k1nr/ppp2ppp/2n5/3qp3/8/P1bP4/1PP1NPPP/R1BQKB1R w KQkq - 0 7,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
45,28,10,0,0,17,5.418486873657627,-5,14,middlegame,black,1500,0,0,0,good,5,d5d6,r1b1k1nr/ppp2ppp/2n5/3qp3/8/P1NP4/1PP2PPP/R1BQKB1R b KQkq - 0 7,2,Fabiano Caruana,Nihal Sarin,January 01 2026,2026.01.01,1-0
